iter	Passed	Remaining
1251	17220	51552
1252	17233	51535
1253	17244	51513
1254	17258	51500
1255	17270	51481
1256	17281	51459
1257	17296	51448
1258	17307	51426
1259	17319	51408
1260	17332	51393
1261	17346	51380
1262	17360	51366
1263	17373	51350
1264	17387	51339
1265	17402	51329
1266	17416	51313
1267	17428	51296
1268	17440	51277
1269	17454	51264
1270	17467	51247
1271	17482	51238
1272	17497	51226
1273	17510	51212
1274	17522	51194
1275	17535	51176
1276	17549	51164
1277	17561	51144
1278	17574	51128
1279	17587	51113
1280	17601	51101
1281	17614	51084
1282	17625	51062
1283	17637	51043
1284	17651	51030
1285	17663	51013
1286	17678	51001
1287	17692	50989
1288	17705	50974
1289	17719	50960
1290	17731	50942
1291	17746	50930
1292	17760	50919
1293	17773	50903
1294	17787	50890
1295	17802	50878
1296	17814	50861
1297	17826	50843
1298	17841	50832
1299	17855	50818
1300	17868	50802
1301	17882	50789
1302	17895	50775
1303	17908	50760
1304	17921	50743
1305	17937	50734
1306	17951	50722
1307	17966	50711
1308	17979	50696
1309	17992	50681
1310	18006	50667
1311	18018	50649
1312	18032	50636
1313	18045	50620
1314	18057	50602
1315	18069	50583
1316	18083	50571
1317	18096	50553
1318	18108	50537
1319	18122	50523
1320	18136	50511
1321	18150	50496
1322	18163	50481
1323	18176	50464
1324	18189	50450
1325	18201	50430
1326	18214	50415
1327	18228	50403
1328	18242	50389
1329	18255	50374
1330	18270	50363
1331	18284	50351
1332	18298	50336
1333	18311	50321
1334	18325	50309
1335	18338	50293
1336	18352	50279
1337	18364	50262
1338	18377	50247
1339	18391	50234
1340	18404	50219
1341	18419	50207
1342	18432	50191
1343	18446	50179
1344	18460	50166
1345	18474	50153
1346	18488	50139
1347	18501	50123
1348	18513	50106
1349	18526	50090
1350	18538	50072
1351	18549	50050
1352	18562	50036
1353	18576	50020
1354	18590	50009
1355	18604	49996
1356	18618	49983
1357	18631	49967
1358	18645	49954
1359	18658	49938
1360	18671	49924
1361	18685	49909
1362	18698	49895
1363	18711	49878
1364	18725	49865
1365	18738	49850
1366	18751	49833
1367	18764	49818
1368	18779	49809
1369	18792	49792
1370	18804	49774
1371	18817	49760
1372	18830	49743
1373	18844	49729
1374	18856	49712
1375	18869	49697
1376	18884	49685
1377	18898	49673
1378	18911	49658
1379	18926	49647
1380	18938	49630
1381	18951	49612
1382	18962	49594
1383	18977	49582
1384	18990	49567
1385	19004	49555
1386	19020	49545
1387	19033	49530
1388	19045	49513
1389	19058	49497
1390	19072	49483
1391	19086	49471
1392	19100	49458
1393	19115	49447
1394	19129	49434
1395	19143	49420
1396	19155	49403
1397	19167	49385
1398	19178	49366
