iter	Passed	Remaining
800	13604	54333
801	13618	54305
802	13632	54275
803	13646	54247
804	13661	54222
805	13677	54199
806	13691	54173
807	13703	54135
808	13714	54096
809	13729	54069
810	13743	54040
811	13756	54010
812	13769	53976
813	13784	53952
814	13799	53926
815	13814	53901
816	13829	53877
817	13842	53845
818	13857	53822
819	13871	53795
820	13885	53767
821	13901	53744
822	13916	53720
823	13931	53697
824	13946	53671
825	13961	53648
826	13975	53620
827	13991	53598
828	14005	53573
829	14017	53536
830	14033	53518
831	14048	53493
832	14064	53472
833	14157	53744
834	14177	53738
835	14198	53735
836	14213	53712
837	14227	53683
838	14242	53661
839	14257	53634
840	14271	53606
841	14285	53578
842	14298	53545
843	14309	53509
844	14325	53486
845	14339	53457
846	14353	53431
847	14369	53410
848	14382	53378
849	14396	53352
850	14411	53326
851	14425	53299
852	14441	53279
853	14454	53248
854	14468	53221
855	14484	53199
856	14499	53175
857	14513	53150
858	14528	53126
859	14543	53101
860	14556	53071
861	14570	53043
862	14585	53017
863	14601	52998
864	14626	53008
865	14640	52984
866	14655	52960
867	14669	52932
868	14685	52912
869	14700	52888
870	14714	52861
871	14729	52835
872	14743	52808
873	14757	52783
874	14772	52759
875	14786	52731
876	14801	52708
877	14813	52673
878	14826	52644
879	14842	52622
880	14857	52600
881	14871	52571
882	14885	52545
883	14900	52524
884	14914	52497
885	14930	52474
886	14944	52448
887	14959	52424
888	14972	52396
889	14986	52366
890	15000	52342
891	15015	52318
892	15029	52293
893	15046	52274
894	15060	52250
895	15074	52224
896	15088	52195
897	15101	52166
898	15114	52137
899	15127	52107
900	15143	52086
901	15163	52080
902	15253	52315
903	15316	52456
904	15331	52432
905	15346	52406
906	15361	52384
907	15375	52358
908	15391	52336
909	15406	52313
910	15421	52289
911	15435	52264
912	15448	52235
913	15463	52211
914	15476	52179
915	15491	52157
916	15505	52128
917	15517	52096
918	15531	52070
919	15547	52049
920	15561	52022
921	15575	51998
922	15590	51973
923	15604	51948
924	15619	51925
925	15637	51910
